"","ibgeID","cidade","estado","pop"
"659","2112407","Turiaçu","MA",35604
"660","2112456","Turilândia","MA",25619
"661","2112506","Tutóia","MA",58860
"662","2112605","Urbano Santos","MA",33122
"663","2112704","Vargem Grande","MA",56510
"664","2112803","Viana","MA",52441
"665","2112852","Vila Nova dos Martírios","MA",13392
"666","2112902","Vitória do Mearim","MA",32764
"667","2113009","Vitorino Freire","MA",31523
"668","2114007","Zé Doca","MA",51714
"669","2200053","Acauã","PI",7084
"670","2200103","Agricolândia","PI",5139
"671","2200202","Água Branca","PI",17411
"672","2200251","Alagoinha do Piauí","PI",7651
"673","2200277","Alegrete do Piauí","PI",4915
"674","2200301","Alto Longá","PI",14304
"675","2200400","Altos","PI",40524
"676","2200459","Alvorada do Gurguéia","PI",5419
"677","2200509","Amarante","PI",17598
"678","2200608","Angical do Piauí","PI",6788
"679","2200707","Anísio de Abreu","PI",9880
"680","2200806","Antônio Almeida","PI",3164
"681","2200905","Aroazes","PI",5835
"682","2200954","Aroeiras do Itaim","PI",2551
"683","2201002","Arraial","PI",4727
"684","2201051","Assunção do Piauí","PI",7846
"685","2201101","Avelino Lopes","PI",11289
"686","2201150","Baixa Grande do Ribeiro","PI",11586
"687","2201176","Barra D'Alcântara","PI",3951
"688","2201200","Barras","PI",47066
"689","2201309","Barreiras do Piauí","PI",3348
"690","2201408","Barro Duro","PI",7032
"691","2201507","Batalha","PI",26857
"692","2201556","Bela Vista do Piauí","PI",4015
"693","2201572","Belém do Piauí","PI",3566
"694","2201606","Beneditinos","PI",10467
"695","2201705","Bertolínia","PI",5501
"696","2201739","Betânia do Piauí","PI",6205
"697","2201770","Boa Hora","PI",6781
"698","2201804","Bocaina","PI",4500
"699","2201903","Bom Jesus","PI",25179
"700","2201919","Bom Princípio do Piauí","PI",5630
"701","2201929","Bonfim do Piauí","PI",5670
"702","2201945","Boqueirão do Piauí","PI",6407
"703","2201960","Brasileira","PI",8329
"704","2201988","Brejo do Piauí","PI",3875
"705","2202000","Buriti dos Lopes","PI",19781
"706","2202026","Buriti dos Montes","PI",8244
"707","2202059","Cabeceiras do Piauí","PI",10586
"708","2202075","Cajazeiras do Piauí","PI",3559
"709","2202083","Cajueiro da Praia","PI",7642
"710","2202091","Caldeirão Grande do Piauí","PI",5776
"711","2202109","Campinas do Piauí","PI",5613
"712","2202117","Campo Alegre do Fidalgo","PI",5045
"713","2202133","Campo Grande do Piauí","PI",5943
"714","2202174","Campo Largo do Piauí","PI",7279
"715","2202208","Campo Maior","PI",46833
"716","2202251","Canavieira","PI",3950
"717","2202307","Canto do Buriti","PI",21187
"718","2202406","Capitão de Campos","PI",11417
"719","2202455","Capitão Gervásio Oliveira","PI",4100
"720","2202505","Caracol","PI",10916
"721","2202539","Caraúbas do Piauí","PI",5868
"722","2202554","Caridade do Piauí","PI",5067
"723","2202604","Castelo do Piauí","PI",19716
"724","2202653","Caxingó","PI",5424
"725","2202703","Cocal","PI",27787
"726","2202711","Cocal de Telha","PI",4891
"727","2202729","Cocal dos Alves","PI",6153
"728","2202737","Coivaras","PI",4020
"729","2202752","Colônia do Gurguéia","PI",6484
"730","2202778","Colônia do Piauí","PI",7656
"731","2202802","Conceição do Canindé","PI",4803
"732","2202851","Coronel José Dias","PI",4682
"733","2202901","Corrente","PI",26644
"734","2203008","Cristalândia do Piauí","PI",8294
"735","2203107","Cristino Castro","PI",10423
"736","2203206","Curimatá","PI",11388
"737","2203230","Currais","PI",4954
"738","2203255","Curralinhos","PI",4443
"739","2203271","Curral Novo do Piauí","PI",5343
"740","2203305","Demerval Lobão","PI",13817
"741","2203354","Dirceu Arcoverde","PI",7011
"742","2203404","Dom Expedito Lopes","PI",6904
"743","2203420","Domingos Mourão","PI",4355
"744","2203453","Dom Inocêncio","PI",9556
"745","2203503","Elesbão Veloso","PI",14602
"746","2203602","Eliseu Martins","PI",4915
"747","2203701","Esperantina","PI",39737
"748","2203750","Fartura do Piauí","PI",5307
"749","2203800","Flores do Piauí","PI",4463
"750","2203859","Floresta do Piauí","PI",2558
"751","2203909","Floriano","PI",59935
"752","2204006","Francinópolis","PI",5348
"753","2204105","Francisco Ayres","PI",4348
"754","2204154","Francisco Macedo","PI",3184
"755","2204204","Francisco Santos","PI",9319
"756","2204303","Fronteiras","PI",11625
"757","2204352","Geminiano","PI",5442
"758","2204402","Gilbués","PI",10690
"759","2204501","Guadalupe","PI",10499
"760","2204550","Guaribas","PI",4562
"761","2204600","Hugo Napoleão","PI",3877
"762","2204659","Ilha Grande","PI",9426
"763","2204709","Inhuma","PI",15308
"764","2204808","Ipiranga do Piauí","PI",9811
"765","2204907","Isaías Coelho","PI",8549
"766","2205003","Itainópolis","PI",11530
"767","2205102","Itaueira","PI",11019
"768","2205151","Jacobina do Piauí","PI",5741
"769","2205201","Jaicós","PI",19104
"770","2205250","Jardim do Mulato","PI",4504
"771","2205276","Jatobá do Piauí","PI",4865
"772","2205300","Jerumenha","PI",4452
"773","2205359","João Costa","PI",3008
"774","2205409","Joaquim Pires","PI",14354
"775","2205458","Joca Marques","PI",5443
"776","2205508","José de Freitas","PI",39208
"777","2205516","Juazeiro do Piauí","PI",5478
"778","2205524","Júlio Borges","PI",5627
"779","2205532","Jurema","PI",4763
"780","2205540","Lagoinha do Piauí","PI",2845
"781","2205557","Lagoa Alegre","PI",8542
"782","2205565","Lagoa do Barro do Piauí","PI",4655
"783","2205573","Lagoa de São Francisco","PI",6758
"784","2205581","Lagoa do Piauí","PI",4064
"785","2205599","Lagoa do Sítio","PI",5177
"786","2205607","Landri Sales","PI",5295
"787","2205706","Luís Correia","PI",30311
"788","2205805","Luzilândia","PI",25486
"789","2205854","Madeiro","PI",8310
"790","2205904","Manoel Emídio","PI",5349
"791","2205953","Marcolândia","PI",8492
"792","2206001","Marcos Parente","PI",4549
"793","2206050","Massapê do Piauí","PI",6441
"794","2206100","Matias Olímpio","PI",10936
"795","2206209","Miguel Alves","PI",33760
"796","2206308","Miguel Leão","PI",1246
"797","2206357","Milton Brandão","PI",6613
"798","2206407","Monsenhor Gil","PI",10564
"799","2206506","Monsenhor Hipólito","PI",7749
"800","2206605","Monte Alegre do Piauí","PI",10613
"801","2206654","Morro Cabeça no Tempo","PI",4532
"802","2206670","Morro do Chapéu do Piauí","PI",6796
"803","2206696","Murici dos Portelas","PI",9159
"804","2206704","Nazaré do Piauí","PI",7339
"805","2206720","Nazária","PI",8570
"806","2206753","Nossa Senhora de Nazaré","PI",4870
"807","2206803","Nossa Senhora dos Remédios","PI",8692
"808","2206902","Novo Oriente do Piauí","PI",6565
"809","2206951","Novo Santo Antônio","PI",2991
"810","2207009","Oeiras","PI",37029
"811","2207108","Olho D'Água do Piauí","PI",2459
"812","2207207","Padre Marcos","PI",6868
"813","2207306","Paes Landim","PI",4129
"814","2207355","Pajeú do Piauí","PI",3389
"815","2207405","Palmeira do Piauí","PI",5043
"816","2207504","Palmeirais","PI",14539
"817","2207553","Paquetá","PI",3945
"818","2207603","Parnaguá","PI",10791
"819","2207702","Parnaíba","PI",153078
"820","2207751","Passagem Franca do Piauí","PI",4313
"821","2207777","Patos do Piauí","PI",6392
"822","2207793","Pau D'Arco do Piauí","PI",4045
"823","2207801","Paulistana","PI",20523
"824","2207850","Pavussu","PI",3677
"825","2207900","Pedro II","PI",38742
"826","2207934","Pedro Laurentino","PI",2536
"827","2207959","Nova Santa Rita","PI",4374
"828","2208007","Picos","PI",78222
"829","2208106","Pimenteiras","PI",12127
"830","2208205","Pio IX","PI",18425
"831","2208304","Piracuruca","PI",28791
"832","2208403","Piripiri","PI",63742
"833","2208502","Porto","PI",12568
"834","2208551","Porto Alegre do Piauí","PI",2710
"835","2208601","Prata do Piauí","PI",3151
"836","2208650","Queimada Nova","PI",8992
"837","2208700","Redenção do Gurguéia","PI",8778
"838","2208809","Regeneração","PI",17978
"839","2208858","Riacho Frio","PI",4312
"840","2208874","Ribeira do Piauí","PI",4477
"841","2208908","Ribeiro Gonçalves","PI",7341
"842","2209005","Rio Grande do Piauí","PI",6432
"843","2209104","Santa Cruz do Piauí","PI",6240
"844","2209153","Santa Cruz dos Milagres","PI",4019
"845","2209203","Santa Filomena","PI",6253
"846","2209302","Santa Luz","PI",5860
"847","2209351","Santana do Piauí","PI",4634
"848","2209377","Santa Rosa do Piauí","PI",5257
"849","2209401","Santo Antônio de Lisboa","PI",6415
"850","2209450","Santo Antônio dos Milagres","PI",2161
"851","2209500","Santo Inácio do Piauí","PI",3798
"852","2209559","São Braz do Piauí","PI",4448
"853","2209609","São Félix do Piauí","PI",2942
"854","2209658","São Francisco de Assis do Piauí","PI",5755
"855","2209708","São Francisco do Piauí","PI",6423
"856","2209757","São Gonçalo do Gurguéia","PI",3041
"857","2209807","São Gonçalo do Piauí","PI",5015
"858","2209856","São João da Canabrava","PI",4608
"859","2209872","São João da Fronteira","PI",6042
"860","2209906","São João da Serra","PI",6139
"861","2209955","São João da Varjota","PI",4840
"862","2209971","São João do Arraial","PI",7989
"863","2210003","São João do Piauí","PI",20601
"864","2210052","São José do Divino","PI",5346
"865","2210102","São José do Peixe","PI",3745
"866","2210201","São José do Piauí","PI",6705
"867","2210300","São Julião","PI",6363
"868","2210359","São Lourenço do Piauí","PI",4573
"869","2210375","São Luis do Piauí","PI",2644
"870","2210383","São Miguel da Baixa Grande","PI",2452
"871","2210391","São Miguel do Fidalgo","PI",3039
"872","2210409","São Miguel do Tapuio","PI",17662
"873","2210508","São Pedro do Piauí","PI",14291
"874","2210607","São Raimundo Nonato","PI",34710
"875","2210623","Sebastião Barros","PI",3469
"876","2210631","Sebastião Leal","PI",4294
"877","2210656","Sigefredo Pacheco","PI",10041
"878","2210706","Simões","PI",14633
"879","2210805","Simplício Mendes","PI",12711
"880","2210904","Socorro do Piauí","PI",4569
"881","2210938","Sussuapara","PI",6730
"882","2210953","Tamboril do Piauí","PI",2919
"883","2210979","Tanque do Piauí","PI",2765
"884","2211001","Teresina","PI",864845
"885","2211100","União","PI",44485
"886","2211209","Uruçuí","PI",21558
"887","2211308","Valença do Piauí","PI",20918
"888","2211357","Várzea Branca","PI",4947
"889","2211407","Várzea Grande","PI",4391
"890","2211506","Vera Mendes","PI",3077
"891","2211605","Vila Nova do Piauí","PI",2971
"892","2211704","Wall Ferraz","PI",4462
"893","2300101","Abaiara","CE",11737
"894","2300150","Acarape","CE",14929
"895","2300200","Acaraú","CE",62641
"896","2300309","Acopiara","CE",54270
"897","2300408","Aiuaba","CE",17399
"898","2300507","Alcântaras","CE",11714
"899","2300606","Altaneira","CE",7586
"900","2300705","Alto Santo","CE",17146
"901","2300754","Amontada","CE",43452
"902","2300804","Antonina do Norte","CE",7353
"903","2300903","Apuiarés","CE",14600
"904","2301000","Aquiraz","CE",80271
"905","2301109","Aracati","CE",74547
"906","2301208","Aracoiaba","CE",26469
"907","2301257","Ararendá","CE",10935
"908","2301307","Araripe","CE",21600
"909","2301406","Aratuba","CE",11847
"910","2301505","Arneiroz","CE",7840
"911","2301604","Assaré","CE",23417
"912","2301703","Aurora","CE",24654
"913","2301802","Baixio","CE",6288
"914","2301851","Banabuiú","CE",18197
"915","2301901","Barbalha","CE",60781
"916","2301950","Barreira","CE",22425
"917","2302008","Barro","CE",22680
"918","2302057","Barroquinha","CE",15017
"919","2302107","Baturité","CE",35750
"920","2302206","Beberibe","CE",53573
"921","2302305","Bela Cruz","CE",32591
"922","2302404","Boa Viagem","CE",54470
"923","2302503","Brejo Santo","CE",49477
"924","2302602","Camocim","CE",63661
"925","2302701","Campos Sales","CE",27426
"926","2302800","Canindé","CE",76997
"927","2302909","Capistrano","CE",17738
"928","2303006","Caridade","CE",22547
"929","2303105","Cariré","CE",18448
"930","2303204","Caririaçu","CE",26965
"931","2303303","Cariús","CE",18699
"932","2303402","Carnaubal","CE",17606
"933","2303501","Cascavel","CE",71743
"934","2303600","Catarina","CE",20698
"935","2303659","Catunda","CE",10342
"936","2303709","Caucaia","CE",361400
"937","2303808","Cedro","CE",25557
"938","2303907","Chaval","CE",13069
"939","2303931","Choró","CE",13521
"940","2303956","Chorozinho","CE",20264
"941","2304004","Coreaú","CE",23136
"942","2304103","Crateús","CE",75074
"943","2304202","Crato","CE",132123
"944","2304236","Croatá","CE",18063
"945","2304251","Cruz","CE",24827
"946","2304269","Deputado Irapuan Pinheiro","CE",9625
"947","2304277","Ererê","CE",7198
"948","2304285","Eusébio","CE",53618
"949","2304301","Farias Brito","CE",19450
"950","2304350","Forquilha","CE",24218
"951","2304400","Fortaleza","CE",2669342
"952","2304459","Fortim","CE",16480
"953","2304509","Frecheirinha","CE",14072
"954","2304608","General Sampaio","CE",7618
"955","2304657","Graça","CE",14399
"956","2304707","Granja","CE",54748
"957","2304806","Granjeiro","CE",4844
"958","2304905","Groaíras","CE",11068
"959","2304954","Guaiúba","CE",26064
"960","2305001","Guaraciaba do Norte","CE",40642
"961","2305100","Guaramiranga","CE",5193
"962","2305209","Hidrolândia","CE",19978
"963","2305233","Horizonte","CE",67337
"964","2305266","Ibaretama","CE",13353
"965","2305308","Ibiapina","CE",24997
"966","2305332","Ibicuitinga","CE",12525
"967","2305357","Icapuí","CE",19934
"968","2305407","Icó","CE",68018
"969","2305506","Iguatu","CE",102498
"970","2305605","Independência","CE",26178
"971","2305654","Ipaporanga","CE",11593
"972","2305704","Ipaumirim","CE",12463
"973","2305803","Ipu","CE",41964
"974","2305902","Ipueiras","CE",38166
"975","2306009","Iracema","CE",14297
"976","2306108","Irauçuba","CE",24156
"977","2306207","Itaiçaba","CE",7827
"978","2306256","Itaitinga","CE",37980
"979","2306306","Itapajé","CE",52675
"980","2306405","Itapipoca","CE",129358
"981","2306504","Itapiúna","CE",20382
"982","2306553","Itarema","CE",41826
"983","2306603","Itatira","CE",21647
"984","2306702","Jaguaretama","CE",18162
"985","2306801","Jaguaribara","CE",11401
"986","2306900","Jaguaribe","CE",34682
"987","2307007","Jaguaruana","CE",33705
"988","2307106","Jardim","CE",27174
"989","2307205","Jati","CE",8111
"990","2307254","Jijoca de Jericoacoara","CE",19816
"991","2307304","Juazeiro do Norte","CE",274207
"992","2307403","Jucás","CE",24833
"993","2307502","Lavras da Mangabeira","CE",31508
"994","2307601","Limoeiro do Norte","CE",59540
"995","2307635","Madalena","CE",19691
"996","2307650","Maracanaú","CE",227886
"997","2307700","Maranguape","CE",128978
"998","2307809","Marco","CE",27361
"999","2307908","Martinópole","CE",11233
"1000","2308005","Massapê","CE",38737
"1001","2308104","Mauriti","CE",47962
"1002","2308203","Meruoca","CE",15057
"1003","2308302","Milagres","CE",27512
"1004","2308351","Milhã","CE",13155
"1005","2308377","Miraíma","CE",13818
"1006","2308401","Missão Velha","CE",35393
"1007","2308500","Mombaça","CE",43797
"1008","2308609","Monsenhor Tabosa","CE",17234
"1009","2308708","Morada Nova","CE",61890
"1010","2308807","Moraújo","CE",8724
"1011","2308906","Morrinhos","CE",22534
"1012","2309003","Mucambo","CE",14537
"1013","2309102","Mulungu","CE",10823
"1014","2309201","Nova Olinda","CE",15565
"1015","2309300","Nova Russas","CE",32328
"1016","2309409","Novo Oriente","CE",28607
"1017","2309458","Ocara","CE",25703
"1018","2309508","Orós","CE",21427
"1019","2309607","Pacajus","CE",72203
"1020","2309706","Pacatuba","CE",83432
"1021","2309805","Pacoti","CE",12261
"1022","2309904","Pacujá","CE",6533
"1023","2310001","Palhano","CE",9386
"1024","2310100","Palmácia","CE",13322
"1025","2310209","Paracuru","CE",35076
"1026","2310258","Paraipaba","CE",32744
"1027","2310308","Parambu","CE",31521
"1028","2310407","Paramoti","CE",12226
"1029","2310506","Pedra Branca","CE",43258
